enrollment_id,employee_id,plan_id,plan_name,plan_code,plan_category,accrual_frequency,effective_start,effective_end,enrolled_by,enrollment_date,enrollment_status,annual_entitlement,carryover_allowed,max_carryover_days
ENRN1O1ZS0J,EMP00733,PLN1184,Unpaid Leave,UL-PLAN-07,Unpaid,Monthly,NOT-A-DATE,2023-12-30,EMP00045,2021-12-30,Inactive,12,Yes,10.0
ENRLSK2MSW5,EMP00734,PLN2911,Maternity Leave,ML-PLAN-04,Paid,One-Time,2021-09-27,2024-09-26,EMP00009,2021-09-27,Inactive,25,Yes,
ENR7T40C3QF,EMP00734,PLN3106,Compensatory Off,CO-PLAN-06,Unpaid,Annual,2023-05-09,2024-05-08,EMP00042,2023-05-09,Active,25,Yes,5.0
ENRTEM0WMOD,EMP00735,PLN7734,Paternity Leave,PL-PLAN-05,Statutory,Per-Incident,2022-04-06,2023-04-06,EMP00031,2022-04-06,Active,10,No,5.0
ENRPWY2US2N,EMP00735,PLN8337,Bereavement Leave,BL-PLAN-08,Statutory,Monthly,2020-01-18,2021-01-17,EMP00047,2020-01-18,Inactive,30,No,0.0
ENRRPGVQ12V,EMP00735,PLN9607,Casual Leave,CL-PLAN-03,Paid,Monthly,2022-10-21,2023-10-21,EMP00043,2022-10-21,Active,21,Yes,15.0
ENRW0RTXJ0L,,PLN5600,Casual Leave,CL-PLAN-03,Statutory,Annual,2020-01-09,2022-01-08,EMP00025,2020-01-09,Pending,12,Yes,10.0
ENRBC1YLOAG,,PLN5633,Bereavement Leave,BL-PLAN-08,Unpaid,Annual,2023-09-20,2024-09-19,EMP00010,2023-09-20,Pending,18,Yes,5.0
ENRA285FLSK,EMP00737,,Bereavement Leave,BL-PLAN-08,Paid,Per-Incident,2021-08-27,2022-08-27,EMP00049,2021-08-27,Terminated,25,Yes,10.0
ENRDT4X3QMX,EMP00737,,Annual Leave,AL-PLAN-01,Statutory,One-Time,2022-01-27,2025-01-26,EMP00028,2022-01-27,Inactive,30,Yes,5.0
ENRKHDHVTIH,EMP00737,,Maternity Leave,ML-PLAN-04,Statutory,Monthly,2021-08-26,2024-08-25,EMP00004,2021-08-26,Pending,10,Yes,
ENRD63R1Z6K,EMP00737,,Sick Leave,SL-PLAN-02,Paid,Per-Incident,2022-08-29,2023-08-29,EMP00030,2022-08-29,Terminated,15,Yes,15.0
ENR786JXJSI,EMP00738,PLN1494,Bereavement Leave,BL-PLAN-08,Unpaid,One-Time,2020-12-12,2021-12-12,EMP00048,2020-12-12,Active,21,Yes,
ENRCG8TLYTU,EMP00738,PLN2094,Unpaid Leave,UL-PLAN-07,Statutory,One-Time,2023-12-06,2026-12-05,EMP00036,2023-12-06,Inactive,30,Yes,
ENR36ACLONX,EMP00739,PLN8594,Unpaid Leave,UL-PLAN-07,Paid,Per-Incident,2020-04-04,2020-03-05,EMP00004,2020-04-04,Pending,21,Yes,
ENRSFND10K5,EMP00739,PLN6699,Bereavement Leave,BL-PLAN-08,Unpaid,One-Time,2021-12-05,2021-11-05,EMP00011,2021-12-05,Pending,12,Yes,10.0
ENR2Y1NMWPA,EMP00739,PLN8542,Annual Leave,AL-PLAN-01,Statutory,Per-Incident,2022-03-25,2022-02-23,EMP00024,2022-03-25,Terminated,15,No,0.0
ENRS6LBZJEN,EMP00740,PLN7583,Compensatory Off,CO-PLAN-06,Paid,Per-Incident,2020-08-13,2022-08-13,EMP00042,2020-08-13,Inactive,10,Yes,10.0
ENRWY3PYXR3,EMP00740,PLN2848,Unpaid Leave,UL-PLAN-07,Unpaid,Annual,2023-10-27,2024-10-26,EMP00024,2023-10-27,Pending,30,No,15.0
ENR633SR0JK,EMP00741,PLN9383,Casual Leave,CL-PLAN-03,Unpaid,Annual,2021-02-21,2022-02-21,EMP00022,2021-02-21,Inactive,10,No,
ENRL8EWMQHB,EMP00741,PLN3088,Bereavement Leave,BL-PLAN-08,Unpaid,One-Time,2020-06-21,2023-06-21,EMP00007,2020-06-21,Active,15,Yes,5.0
ENRENJBGF6O,EMP00741,PLN7385,Compensatory Off,CO-PLAN-06,Statutory,Per-Incident,2023-04-24,2025-04-23,EMP00004,2023-04-24,Pending,18,Yes,10.0
ENRL5J4SO8R,EMP00741,PLN3611,Annual Leave,AL-PLAN-01,Statutory,One-Time,2023-08-15,2024-08-14,EMP00026,2023-08-15,Inactive,18,Yes,0.0
ENR98SCOJNT,EMP00742,PLN1803,Unpaid Leave,UL-PLAN-07,Statutory,Annual,2023-08-10,2024-08-09,EMP00001,2023-08-10,Inactive,21,Yes,
ENRBSR3H2NW,EMP00742,PLN3179,Paternity Leave,PL-PLAN-05,Paid,Per-Incident,2022-07-02,2024-07-01,EMP00030,2022-07-02,Terminated,18,No,5.0
ENRGPMAGQLH,EMP00742,PLN8640,Bereavement Leave,BL-PLAN-08,Unpaid,Annual,2020-09-16,2021-09-16,EMP00049,2020-09-16,Terminated,25,Yes,5.0
ENRPEYO3AFC,EMP00743,PLN8750,Bereavement Leave,BL-PLAN-08,Statutory,Monthly,2022-05-30,2025-05-29,EMP00020,2022-05-30,Active,30,Yes,5.0
ENRANRHX2XD,EMP00743,PLN4143,Casual Leave,CL-PLAN-03,Paid,Annual,2021-07-01,2022-07-01,EMP00040,2021-07-01,Inactive,15,Yes,
ENR4GXYL9VO,EMP00744,PLN2797,Compensatory Off,CO-PLAN-06,Paid,Per-Incident,2021-10-14,2024-10-13,EMP00009,2021-10-14,Active,10,Yes,0.0
ENRD8FSBB5G,EMP00744,PLN6280,Sick Leave,SL-PLAN-02,Statutory,Monthly,2023-10-24,2024-10-23,EMP00001,2023-10-24,Terminated,10,Yes,5.0
ENRQJXA4RMS,EMP00745,,Bereavement Leave,BL-PLAN-08,Statutory,Monthly,NOT-A-DATE,2021-10-25,EMP00041,2020-10-25,Inactive,21,Yes,5.0
ENRFZ4H973Q,EMP00745,,Annual Leave,AL-PLAN-01,Statutory,Per-Incident,NOT-A-DATE,2024-08-15,EMP00046,2022-08-16,Inactive,21,No,5.0
ENRW9D0DVLC,EMP00745,,Casual Leave,CL-PLAN-03,Unpaid,Monthly,NOT-A-DATE,2026-02-28,EMP00048,2023-03-01,Active,21,Yes,
ENR8JRIVQLL,EMP00745,,Paternity Leave,PL-PLAN-05,Statutory,Annual,NOT-A-DATE,2022-06-10,EMP00036,2021-06-10,Inactive,10,Yes,10.0
ENR7428UDKX,EMP00746,PLN1250,Annual Leave,AL-PLAN-01,Paid,Annual,2020-09-04,2021-09-04,EMP00032,2020-09-04,Active,12,Yes,0.0
ENRKOZWTO3K,EMP00746,PLN8987,Bereavement Leave,BL-PLAN-08,Unpaid,Per-Incident,2022-05-16,2025-05-15,EMP00010,2022-05-16,Terminated,12,Yes,10.0
ENRS3S6GOY3,EMP00747,PLN7480,Annual Leave,AL-PLAN-01,Unpaid,One-Time,2023-12-16,2026-12-15,EMP00016,2023-12-16,Active,30,Yes,15.0
ENRTT08B1JW,EMP00747,PLN2997,Unpaid Leave,UL-PLAN-07,Paid,Monthly,2022-12-15,2023-12-15,EMP00014,2022-12-15,Terminated,18,No,
ENRSFJR9PXC,EMP00748,PLN6260,Compensatory Off,CO-PLAN-06,Paid,Annual,2021-05-25,2023-05-25,EMP00013,2021-05-25,Inactive,15,No,10.0
ENRE3QQYREI,EMP00748,PLN5174,Bereavement Leave,BL-PLAN-08,Unpaid,Annual,2022-12-28,2024-12-27,EMP00038,2022-12-28,Pending,18,Yes,10.0
ENRNT05DPWO,EMP00748,PLN3298,Maternity Leave,ML-PLAN-04,Paid,One-Time,2021-11-09,2022-11-09,EMP00031,2021-11-09,Inactive,20,Yes,10.0
ENROA2GWHJ5,EMP00748,PLN6753,Annual Leave,AL-PLAN-01,Paid,Monthly,2021-11-05,2024-11-04,EMP00018,2021-11-05,Inactive,15,No,10.0
ENR1J98W2IV,EMP00749,PLN3555,Annual Leave,INVALID_PLAN_XXX,Statutory,One-Time,2020-07-13,2021-07-13,EMP00036,2020-07-13,Inactive,15,Yes,
ENRDZ81BTDV,EMP00749,PLN9400,Maternity Leave,INVALID_PLAN_XXX,Statutory,Monthly,2022-09-27,2023-09-27,EMP00041,2022-09-27,Pending,25,Yes,15.0
ENRWWOJ492L,EMP00749,PLN5571,Bereavement Leave,INVALID_PLAN_XXX,Paid,Per-Incident,2021-07-23,2024-07-22,EMP00013,2021-07-23,Pending,20,Yes,15.0
ENRLEFFIQD3,EMP00750,PLN1274,Sick Leave,SL-PLAN-02,Statutory,One-Time,2021-07-29,2024-07-28,EMP00011,2021-07-29,Inactive,15,No,
ENRV90ANCGM,EMP00750,PLN9263,Bereavement Leave,BL-PLAN-08,Statutory,Annual,2023-08-08,2024-08-07,EMP00030,2023-08-08,Inactive,25,Yes,15.0
ENR756VBX5X,EMP00750,PLN1673,Compensatory Off,CO-PLAN-06,Statutory,Monthly,2023-10-11,2025-10-10,EMP00044,2023-10-11,Active,30,Yes,5.0
ENR66XPESPQ,EMP00750,PLN7185,Paternity Leave,PL-PLAN-05,Statutory,Monthly,2021-06-13,2024-06-12,EMP00012,2021-06-13,Pending,10,Yes,15.0
ENRI8TMPCGD,EMP00751,PLN2927,Unpaid Leave,UL-PLAN-07,Statutory,Per-Incident,2023-08-06,2025-08-05,EMP00021,2023-08-06,Terminated,-5,No,15.0
ENR640CYBGD,EMP00751,PLN2284,Compensatory Off,CO-PLAN-06,Unpaid,Annual,2022-04-12,2024-04-11,EMP00004,2022-04-12,Terminated,-5,Yes,5.0
ENRN2OTOJFD,EMP00751,PLN4703,Bereavement Leave,BL-PLAN-08,Unpaid,Per-Incident,2022-08-08,2025-08-07,EMP00015,2022-08-08,Pending,-5,Yes,
ENRYND818EU,EMP00752,PLN3300,Sick Leave,SL-PLAN-02,Paid,Annual,2021-11-29,2024-11-28,EMP00016,2021-11-29,Inactive,30,Yes,5.0
ENRHOQA2VN2,EMP00752,PLN6280,Unpaid Leave,UL-PLAN-07,Statutory,Monthly,2022-04-04,2024-04-03,EMP00040,2022-04-04,Active,10,Yes,10.0
ENRE5LMD7SG,EMP00753,,Casual Leave,CL-PLAN-03,Unpaid,One-Time,2021-09-10,2023-09-10,EMP00031,2021-09-10,Pending,21,Yes,15.0
ENRAS4IIUS6,EMP00753,,Maternity Leave,ML-PLAN-04,Unpaid,Monthly,2023-12-10,2026-12-09,EMP00043,2023-12-10,Terminated,21,No,
ENROGSM2ZP3,EMP00754,PLN2859,Unpaid Leave,UL-PLAN-07,Unpaid,Per-Incident,2020-01-25,2022-01-24,EMP00008,2020-01-25,Active,18,Yes,5.0
ENR42MAI3Q7,EMP00754,PLN6476,Paternity Leave,PL-PLAN-05,Unpaid,Annual,2022-05-08,2025-05-07,EMP00020,2022-05-08,Terminated,15,Yes,15.0
ENRRG11EK7J,EMP00754,PLN7251,Sick Leave,SL-PLAN-02,Paid,Monthly,2023-08-30,2026-08-29,EMP00022,2023-08-30,Active,30,Yes,5.0
ENRBLW8WBS6,EMP00754,PLN9980,Compensatory Off,CO-PLAN-06,Statutory,Annual,2021-07-20,2022-07-20,EMP00048,2021-07-20,Terminated,21,Yes,10.0
ENR68RS0S0W,EMP00755,PLN3125,Casual Leave,CL-PLAN-03,Statutory,Annual,2022-06-02,2025-06-01,EMP00040,2022-06-02,Terminated,25,Yes,
ENRJGL67VHP,EMP00755,PLN1396,Maternity Leave,ML-PLAN-04,Unpaid,One-Time,2023-03-01,2025-02-28,EMP00041,2023-03-01,Active,18,Yes,0.0
ENR1C2Y4MQZ,EMP00755,PLN4861,Annual Leave,AL-PLAN-01,Statutory,Monthly,2020-02-19,2022-02-18,EMP00044,2020-02-19,Terminated,12,Yes,
ENRTUNN3IQH,EMP00755,PLN7345,Compensatory Off,CO-PLAN-06,Paid,Annual,2022-12-10,2024-12-09,EMP00004,2022-12-10,Pending,25,No,5.0
ENRX9G7Q94D,EMP00756,PLN5292,Unpaid Leave,UL-PLAN-07,Statutory,Per-Incident,2023-04-21,2025-04-20,EMP00048,2023-04-21,Terminated,21,Yes,15.0
ENREQCO7QUK,EMP00756,PLN4519,Paternity Leave,PL-PLAN-05,Unpaid,One-Time,2020-02-27,2023-02-26,EMP00028,2020-02-27,Active,20,No,
ENRTD6R041A,EMP00756,PLN8311,Maternity Leave,ML-PLAN-04,Unpaid,One-Time,2022-03-25,2025-03-24,EMP00006,2022-03-25,Pending,12,No,5.0
ENRQLOK9D6O,EMP00757,PLN6701,Bereavement Leave,BL-PLAN-08,Statutory,Per-Incident,NOT-A-DATE,2021-07-24,EMP00022,2021-08-23,Active,25,Yes,5.0
ENRHOTJYILX,EMP00757,PLN5719,Annual Leave,AL-PLAN-01,Paid,Annual,NOT-A-DATE,2022-06-12,EMP00009,2022-07-12,Terminated,12,No,5.0
ENRBDFIX4WI,EMP00757,PLN2992,Maternity Leave,ML-PLAN-04,Unpaid,Per-Incident,NOT-A-DATE,2021-10-19,EMP00012,2021-11-18,Active,25,Yes,10.0
ENR52DI0G6Y,EMP00757,PLN3175,Sick Leave,SL-PLAN-02,Paid,Per-Incident,NOT-A-DATE,2020-01-11,EMP00008,2020-02-10,Pending,20,Yes,
ENR0Q1JURPE,EMP00758,PLN9443,Unpaid Leave,UL-PLAN-07,Unpaid,Monthly,2023-07-14,2025-07-13,EMP00002,2023-07-14,Pending,18,Yes,0.0
ENR7839XBB8,EMP00758,PLN8713,Casual Leave,CL-PLAN-03,Paid,Annual,2022-03-23,2023-03-23,EMP00043,2022-03-23,Active,10,Yes,10.0
ENRAH2PTIMV,EMP00759,PLN7791,Unpaid Leave,UL-PLAN-07,Paid,One-Time,2023-08-09,2026-08-08,EMP00004,2023-08-09,Active,30,No,0.0
ENRR1OV5P93,EMP00759,PLN6795,Annual Leave,AL-PLAN-01,Statutory,Monthly,2022-03-01,2023-03-01,EMP00047,2022-03-01,Inactive,10,Yes,15.0
ENRPI7ENDFT,EMP00760,PLN9766,Unpaid Leave,UL-PLAN-07,Unpaid,Per-Incident,2022-08-02,2023-08-02,EMP00022,2022-08-02,Terminated,30,Yes,5.0
ENRPNKIOBEL,EMP00760,PLN7246,Bereavement Leave,BL-PLAN-08,Unpaid,Per-Incident,2020-04-21,2023-04-21,EMP00015,2020-04-21,Pending,15,Yes,5.0
ENR1UJWMCTX,EMP00760,PLN6474,Paternity Leave,PL-PLAN-05,Paid,One-Time,2023-11-28,2025-11-27,EMP00040,2023-11-28,Active,21,Yes,0.0
ENRO1P6TA2D,EMP00761,,Annual Leave,AL-PLAN-01,Unpaid,Annual,2022-09-12,2025-09-11,EMP00042,2035-01-01,Terminated,20,Yes,15.0
ENRU3AWBDPM,EMP00761,,Bereavement Leave,BL-PLAN-08,Paid,One-Time,2021-10-09,2022-10-09,EMP00027,2035-01-01,Active,15,No,15.0
ENRRG2EGLM9,EMP00761,,Casual Leave,CL-PLAN-03,Unpaid,Per-Incident,2021-01-26,2024-01-26,EMP00011,2035-01-01,Terminated,25,Yes,
ENR1EH4ZVAC,EMP00761,,Maternity Leave,ML-PLAN-04,Statutory,Per-Incident,2021-04-16,2023-04-16,EMP00020,2035-01-01,Terminated,25,Yes,5.0
ENR87RTC5KS,EMP00762,PLN8422,Unpaid Leave,UL-PLAN-07,Paid,Per-Incident,2020-12-09,2021-12-09,EMP00022,2020-12-09,Active,30,Yes,5.0
ENRAUFUIFM2,EMP00762,PLN9477,Maternity Leave,ML-PLAN-04,Paid,One-Time,2023-02-23,2026-02-22,EMP00026,2023-02-23,Active,30,Yes,0.0
ENRAZBJ8TVD,EMP00763,PLN2737,Casual Leave,CL-PLAN-03,Statutory,Per-Incident,2022-06-25,2024-06-24,EMP00019,2022-06-25,Pending,15,Yes,10.0
ENRHO6FAA03,EMP00763,PLN3254,Paternity Leave,PL-PLAN-05,Unpaid,Per-Incident,2023-06-07,2024-06-06,EMP00042,2023-06-07,Pending,18,Yes,5.0
ENR8Z6DXB0X,EMP00763,PLN2227,Bereavement Leave,BL-PLAN-08,Unpaid,Annual,2022-05-28,2025-05-27,EMP00011,2022-05-28,Inactive,21,No,10.0
ENR7N0MCW0B,EMP00763,PLN7600,Unpaid Leave,UL-PLAN-07,Paid,One-Time,2021-03-11,2022-03-11,EMP00034,2021-03-11,Pending,12,Yes,15.0
ENR3GU6I8EW,EMP00764,PLN7897,Bereavement Leave,BL-PLAN-08,Unpaid,Per-Incident,2023-10-08,2025-10-07,EMP00013,2023-10-08,Active,30,Yes,10.0
ENR35NK75ZC,EMP00764,PLN2707,Compensatory Off,CO-PLAN-06,Unpaid,Per-Incident,2021-04-28,2024-04-27,EMP00018,2021-04-28,Pending,20,Yes,5.0
ENR7271KTUQ,EMP00764,PLN7587,Unpaid Leave,UL-PLAN-07,Unpaid,Monthly,2021-11-22,2024-11-21,EMP00037,2021-11-22,Active,30,Yes,10.0
ENRL7S4PVUD,EMP00765,PLN2980,Casual Leave,CL-PLAN-03,Unpaid,Monthly,2022-12-30,2025-12-29,EMP00035,2022-12-30,Pending,12,Yes,
ENRK5RHAOAM,EMP00765,PLN7012,Annual Leave,AL-PLAN-01,Unpaid,Per-Incident,2022-02-26,2024-02-26,EMP00040,2022-02-26,Inactive,15,No,15.0
ENRC1O8XZ0L,EMP00765,PLN3256,Sick Leave,SL-PLAN-02,Statutory,Monthly,2023-09-27,2026-09-26,EMP00034,2023-09-27,Terminated,12,Yes,
ENR3H3V9TP7,EMP00766,PLN3706,Bereavement Leave,BL-PLAN-08,Unpaid,One-Time,2020-04-25,2023-04-25,EMP00007,2020-04-25,Active,30,No,
ENRR85YV77F,EMP00766,PLN5065,Annual Leave,AL-PLAN-01,Statutory,Monthly,2020-02-12,2023-02-11,EMP00050,2020-02-12,Pending,15,Yes,10.0
ENR0NLD3K14,EMP00766,PLN9246,Maternity Leave,ML-PLAN-04,Statutory,Per-Incident,2020-12-13,2022-12-13,EMP00021,2020-12-13,Terminated,30,No,5.0
ENR4ZDGPJFQ,EMP00767,PLN6935,Annual Leave,AL-PLAN-01,Paid,Monthly,2022-12-25,2023-12-25,EMP00005,2022-12-25,Terminated,25,Yes,
ENR8EH33TNL,EMP00767,PLN9586,Casual Leave,CL-PLAN-03,Statutory,Per-Incident,2020-12-13,2022-12-13,EMP00011,2020-12-13,Active,25,Yes,5.0
ENRO8W9PA1L,EMP00767,PLN5409,Compensatory Off,CO-PLAN-06,Paid,Per-Incident,2020-08-10,2023-08-10,EMP00043,2020-08-10,Active,20,No,
ENREN2CNFEV,EMP00768,PLN5537,Maternity Leave,ML-PLAN-04,Unpaid,Monthly,2020-05-23,2023-05-23,EMP00026,2020-05-23,Inactive,25,Yes,0.0
ENR1D3D2659,EMP00768,PLN9696,Paternity Leave,PL-PLAN-05,Paid,Per-Incident,2021-08-30,2024-08-29,EMP00002,2021-08-30,Pending,25,Yes,10.0
ENRID15S4GO,EMP00769,,Sick Leave,SL-PLAN-02,Paid,Per-Incident,NOT-A-DATE,2025-03-16,EMP00002,2022-03-17,Inactive,25,Yes,0.0
ENR04G2HTSC,EMP00769,,Maternity Leave,ML-PLAN-04,Paid,Monthly,NOT-A-DATE,2023-03-31,EMP00044,2020-03-31,Pending,15,No,5.0
ENRD932X368,EMP00770,PLN4340,Paternity Leave,PL-PLAN-05,Unpaid,Per-Incident,2021-07-19,2022-07-19,EMP00030,2021-07-19,Pending,12,Yes,
ENRZA97JG9J,EMP00770,PLN7181,Casual Leave,CL-PLAN-03,Statutory,Annual,2020-08-19,2021-08-19,EMP00006,2020-08-19,Terminated,21,Yes,15.0
ENRM5PRNIA6,EMP00770,PLN1458,Compensatory Off,CO-PLAN-06,Unpaid,Per-Incident,2020-09-01,2022-09-01,EMP00039,2020-09-01,Pending,10,No,5.0
ENR27Q98A65,EMP00770,PLN5090,Bereavement Leave,BL-PLAN-08,Unpaid,Monthly,2022-01-18,2023-01-18,EMP00016,2022-01-18,Terminated,15,Yes,5.0
ENRLN3UBT1I,,PLN1650,Compensatory Off,INVALID_PLAN_XXX,Statutory,One-Time,2022-09-24,2023-09-24,EMP00010,2022-09-24,Pending,18,No,15.0
ENRJE966347,,PLN8720,Bereavement Leave,INVALID_PLAN_XXX,Unpaid,Per-Incident,2022-03-04,2024-03-03,EMP00041,2022-03-04,Pending,20,No,0.0
ENRSJ4CBE9Q,,PLN8963,Annual Leave,INVALID_PLAN_XXX,Paid,One-Time,2020-02-17,2022-02-16,EMP00018,2020-02-17,Inactive,25,Yes,15.0
ENR2U5B9Z8F,,PLN9046,Paternity Leave,INVALID_PLAN_XXX,Statutory,Monthly,2021-08-06,2022-08-06,EMP00003,2021-08-06,Terminated,10,Yes,5.0
ENRNYQ0RSV6,EMP00772,PLN9626,Casual Leave,CL-PLAN-03,Unpaid,Annual,2022-05-19,2025-05-18,EMP00040,2022-05-19,Terminated,30,Yes,15.0
ENRT4EYRWLU,EMP00772,PLN1344,Bereavement Leave,BL-PLAN-08,Statutory,One-Time,2022-10-19,2023-10-19,EMP00038,2022-10-19,Inactive,30,No,15.0
ENRCW6W6X1X,EMP00773,PLN9220,Compensatory Off,CO-PLAN-06,Unpaid,Per-Incident,2020-06-08,2023-06-08,EMP00012,2020-06-08,Pending,18,Yes,10.0
ENROQCHZ8F7,EMP00773,PLN4005,Annual Leave,AL-PLAN-01,Unpaid,One-Time,2021-06-21,2022-06-21,EMP00048,2021-06-21,Terminated,25,Yes,10.0
ENR8JC7S6FL,EMP00774,PLN8479,Annual Leave,AL-PLAN-01,Paid,Annual,2020-01-18,2023-01-17,EMP00019,2020-01-18,Active,21,Yes,15.0
ENRILVUXHD5,EMP00774,PLN5947,Compensatory Off,CO-PLAN-06,Statutory,Monthly,2023-02-28,2025-02-27,EMP00027,2023-02-28,Active,10,No,15.0
ENRL1X9AY0E,EMP00775,PLN6512,Paternity Leave,PL-PLAN-05,Paid,One-Time,2024-01-01,2023-12-02,EMP00034,2024-01-01,Terminated,25,Yes,0.0
ENRDGQRHBWD,EMP00775,PLN7065,Unpaid Leave,UL-PLAN-07,Statutory,Per-Incident,2021-12-02,2021-11-02,EMP00045,2021-12-02,Active,21,Yes,10.0
ENRP5V5W1J6,EMP00776,PLN4072,Casual Leave,CL-PLAN-03,Paid,One-Time,2022-04-26,2023-04-26,EMP00050,2022-04-26,Terminated,18,Yes,15.0
ENRBNBSPXA5,EMP00776,PLN7698,Sick Leave,SL-PLAN-02,Statutory,Per-Incident,2020-09-10,2021-09-10,EMP00016,2020-09-10,Terminated,20,Yes,
ENRVX3K2VKK,EMP00776,PLN1418,Compensatory Off,CO-PLAN-06,Unpaid,One-Time,2023-04-18,2026-04-17,EMP00013,2023-04-18,Terminated,18,Yes,0.0
ENR29C7EMS8,EMP00776,PLN3303,Bereavement Leave,BL-PLAN-08,Paid,One-Time,2020-03-27,2022-03-27,EMP00027,2020-03-27,Terminated,20,No,15.0
ENR9P24TGGS,EMP00777,,Compensatory Off,CO-PLAN-06,Unpaid,Per-Incident,2020-10-23,2022-10-23,EMP00038,2020-10-23,Inactive,20,Yes,5.0
ENRG4IAK6LQ,EMP00777,,Sick Leave,SL-PLAN-02,Unpaid,Annual,2022-03-05,2023-03-05,EMP00041,2022-03-05,Active,20,Yes,
ENRVJXG5E6I,EMP00778,PLN6252,Sick Leave,SL-PLAN-02,Unpaid,Per-Incident,2020-03-03,2022-03-03,EMP00041,2020-03-03,Active,25,Yes,0.0
ENRX836UZXQ,EMP00778,PLN2372,Paternity Leave,PL-PLAN-05,Unpaid,One-Time,2021-01-02,2023-01-02,EMP00019,2021-01-02,Active,21,Yes,5.0
ENRMLIUJX8T,EMP00778,PLN4172,Unpaid Leave,UL-PLAN-07,Statutory,Monthly,2021-01-26,2022-01-26,EMP00049,2021-01-26,Terminated,18,No,5.0
ENRF538PM4G,EMP00778,PLN7647,Bereavement Leave,BL-PLAN-08,Paid,Monthly,2021-01-29,2022-01-29,EMP00025,2021-01-29,Terminated,18,Yes,15.0
ENRZGNNZD66,EMP00779,PLN6676,Compensatory Off,CO-PLAN-06,Unpaid,Per-Incident,2022-09-28,2024-09-27,EMP00009,2022-09-28,Terminated,15,Yes,10.0
ENR4H70QYKD,EMP00779,PLN7231,Sick Leave,SL-PLAN-02,Unpaid,Monthly,2020-06-28,2022-06-28,EMP00003,2020-06-28,Inactive,20,Yes,5.0
ENRWIWJHX2F,EMP00779,PLN4282,Casual Leave,CL-PLAN-03,Unpaid,Per-Incident,2021-05-02,2022-05-02,EMP00022,2021-05-02,Inactive,18,Yes,10.0
ENR6FD1TPJ9,EMP00780,PLN8866,Annual Leave,AL-PLAN-01,Statutory,Monthly,2023-05-10,2024-05-09,EMP00016,2023-05-10,Active,12,Yes,10.0
ENR8DU9WYJJ,EMP00780,PLN8460,Maternity Leave,ML-PLAN-04,Unpaid,Annual,2023-10-02,2026-10-01,EMP00027,2023-10-02,Pending,15,Yes,
ENRQNJ2EJKJ,EMP00781,PLN3119,Unpaid Leave,UL-PLAN-07,Paid,One-Time,NOT-A-DATE,2022-05-07,EMP00049,2021-05-07,Active,-5,No,5.0
ENR0B7IDP6K,EMP00781,PLN3880,Casual Leave,CL-PLAN-03,Paid,One-Time,NOT-A-DATE,2022-12-09,EMP00008,2020-12-09,Pending,-5,No,10.0
ENR6RJQ855C,EMP00782,PLN1784,Compensatory Off,CO-PLAN-06,Statutory,Annual,2023-10-26,2025-10-25,EMP00023,2023-10-26,Pending,18,Yes,0.0
ENRM8D895KF,EMP00782,PLN8007,Casual Leave,CL-PLAN-03,Paid,Monthly,2023-12-11,2026-12-10,EMP00009,2023-12-11,Pending,18,Yes,5.0
ENRJFR2J9JD,EMP00782,PLN1559,Unpaid Leave,UL-PLAN-07,Unpaid,Annual,2022-01-21,2023-01-21,EMP00039,2022-01-21,Active,30,Yes,10.0
ENRPA02OY5S,EMP00782,PLN8305,Sick Leave,SL-PLAN-02,Unpaid,Monthly,2021-05-09,2024-05-08,EMP00029,2021-05-09,Inactive,15,No,5.0
ENRTBH6QGGB,EMP00783,PLN5618,Casual Leave,CL-PLAN-03,Paid,One-Time,2021-11-29,2024-11-28,EMP00018,2021-11-29,Active,30,No,10.0
ENRE39VRMP2,EMP00783,PLN2365,Maternity Leave,ML-PLAN-04,Statutory,Per-Incident,2021-07-07,2022-07-07,EMP00018,2021-07-07,Inactive,20,Yes,
ENRZWLUGRTJ,EMP00784,PLN4132,Paternity Leave,PL-PLAN-05,Statutory,Monthly,2022-10-24,2023-10-24,EMP00031,2022-10-24,Terminated,18,No,0.0
ENR3UVTS10N,EMP00784,PLN2704,Sick Leave,SL-PLAN-02,Paid,Monthly,2020-03-12,2021-03-12,EMP00030,2020-03-12,Pending,15,Yes,
ENR49CIHM3B,EMP00784,PLN9442,Compensatory Off,CO-PLAN-06,Paid,One-Time,2020-05-02,2023-05-02,EMP00019,2020-05-02,Inactive,12,Yes,15.0
ENRN44ZSNPM,EMP00785,,Maternity Leave,ML-PLAN-04,Paid,Annual,2022-07-25,2024-07-24,EMP00045,2022-07-25,Terminated,20,Yes,10.0
ENRB2OU4N2O,EMP00785,,Casual Leave,CL-PLAN-03,Statutory,One-Time,2023-05-25,2024-05-24,EMP00034,2023-05-25,Inactive,10,Yes,10.0
ENRAYI0ZRV2,EMP00785,,Bereavement Leave,BL-PLAN-08,Unpaid,Monthly,2020-06-27,2022-06-27,EMP00025,2020-06-27,Pending,30,No,15.0
ENRZBFY8XGN,EMP00786,PLN9049,Unpaid Leave,UL-PLAN-07,Paid,Annual,2021-12-20,2024-12-19,EMP00050,2021-12-20,Inactive,25,No,0.0
ENRDVPU649J,EMP00786,PLN9581,Annual Leave,AL-PLAN-01,Paid,Annual,2020-12-25,2021-12-25,EMP00047,2020-12-25,Terminated,25,No,
